Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalInvolvement,Extracurricular,Sports,Music,Volunteering,GPA,GradeClass
15,0,3.0,2.0,17.95591613,6.0,0.0,3.0,1.0,0.0,0.0,1,2.846378753,2.0
15,0,0.0,3.0,6.997909273,21.0,0.0,3.0,0.0,0.0,0.0,0,1.137899801,4.0
15,0,1.0,2.0,11.02634781,23.0,0.0,2.0,1.0,0.0,0.0,0,1.391787779,4.0
16,0,0.0,2.0,7.19086289,10.0,1.0,2.0,0.0,0.0,0.0,0,2.182795221,3.0
15,1,3.0,2.0,2.516046727,14.0,1.0,3.0,1.0,0.0,0.0,0,2.253871179,3.0
17,1,3.0,3.0,11.7866329,12.0,1.0,1.0,1.0,0.0,0.0,0,2.254020037,3.0
17,1,1.0,2.0,10.50281704,29.0,0.0,1.0,1.0,0.0,0.0,0,0.392549011,4.0
15,0,2.0,2.0,4.059871184,23.0,0.0,4.0,1.0,1.0,0.0,0,1.484857697,4.0
15,0,2.0,2.0,9.037380893,1.0,0.0,0.0,0.0,0.0,0.0,0,2.672093364,2.0
18,1,1.0,2.0,15.93895008,13.0,0.0,1.0,1.0,0.0,0.0,0,1.831511281,4.0
17,1,0.0,1.0,11.80852206,23.0,0.0,2.0,0.0,0.0,1.0,0,0.758182974,4.0
16,1,0.0,0.0,1.938346541,5.0,0.0,3.0,1.0,0.0,0.0,0,2.938175467,2.0
18,0,1.0,0.0,10.96042994,8.0,1.0,2.0,1.0,0.0,1.0,0,3.054924125,1.0
15,1,1.0,3.0,14.05476599,27.0,0.0,2.0,0.0,1.0,0.0,0,0.9175822,4.0
15,1,0.0,1.0,15.85406812,6.0,0.0,4.0,1.0,0.0,1.0,0,3.460884653,1.0
17,0,3.0,1.0,12.58235157,17.0,0.0,3.0,0.0,0.0,0.0,0,1.841907749,4.0
16,0,1.0,1.0,14.20346533,8.0,1.0,0.0,1.0,0.0,1.0,0,2.422230686,3.0
17,0,1.0,2.0,13.54683692,22.0,0.0,1.0,0.0,0.0,0.0,0,0.912660673,4.0
15,0,1.0,1.0,0.488537659,3.0,0.0,2.0,0.0,1.0,0.0,0,3.073304473,1.0
17,1,1.0,4.0,8.234953352,8.0,0.0,1.0,0.0,0.0,0.0,0,2.167282956,3.0
15,1,0.0,3.0,6.659004939,3.0,0.0,0.0,1.0,1.0,0.0,0,2.553864498,2.0
15,0,0.0,3.0,13.38824129,11.0,0.0,1.0,1.0,0.0,1.0,0,2.448602519,3.0
15,1,1.0,2.0,4.322716246,3.0,1.0,2.0,0.0,0.0,1.0,0,3.463239305,1.0
16,1,1.0,2.0,11.81743846,24.0,1.0,3.0,1.0,1.0,0.0,0,1.442868859,4.0
16,1,0.0,1.0,18.26411924,29.0,1.0,3.0,0.0,0.0,0.0,0,0.913127809,4.0
17,1,2.0,0.0,15.95604744,23.0,0.0,0.0,0.0,0.0,1.0,0,0.923753225,4.0
15,0,0.0,0.0,18.42915472,19.0,0.0,2.0,0.0,1.0,1.0,0,1.843597083,4.0
15,1,1.0,2.0,19.57011934,13.0,0.0,1.0,0.0,0.0,0.0,0,2.096645441,3.0
16,0,2.0,2.0,0.21340254,23.0,1.0,2.0,0.0,1.0,0.0,0,0.875367124,4.0
15,0,0.0,2.0,12.45482553,23.0,1.0,2.0,0.0,1.0,0.0,0,1.449000321,4.0
16,1,0.0,0.0,8.256787955,6.0,1.0,2.0,0.0,0.0,1.0,0,3.081193555,1.0
15,0,2.0,2.0,17.19708981,25.0,0.0,3.0,1.0,0.0,0.0,0,1.118752405,4.0
15,1,1.0,2.0,19.62058978,21.0,0.0,3.0,0.0,1.0,0.0,0,1.562911635,4.0
15,0,2.0,2.0,12.27415939,7.0,0.0,3.0,0.0,0.0,1.0,0,2.492838108,3.0
18,0,2.0,1.0,15.87074804,22.0,0.0,3.0,0.0,0.0,1.0,0,1.100172041,4.0
16,0,3.0,3.0,1.711991056,4.0,0.0,3.0,0.0,0.0,0.0,0,2.693598516,2.0
15,0,1.0,2.0,3.669157695,11.0,1.0,2.0,0.0,0.0,0.0,0,1.684842207,4.0
15,1,0.0,1.0,15.16807346,12.0,0.0,2.0,1.0,0.0,1.0,0,2.423585367,3.0
18,1,0.0,1.0,0.439730441,28.0,0.0,3.0,1.0,1.0,0.0,0,0.405052613,4.0
18,1,0.0,2.0,16.33755972,19.0,0.0,0.0,0.0,0.0,0.0,0,0.651340702,4.0
16,0,1.0,3.0,0.278980374,13.0,0.0,3.0,0.0,0.0,0.0,0,1.79485975,4.0
18,0,0.0,2.0,13.14237678,27.0,1.0,4.0,0.0,1.0,0.0,0,0.963631931,4.0
17,0,3.0,1.0,7.301878405,17.0,0.0,3.0,0.0,0.0,0.0,0,1.930782797,4.0
18,1,1.0,3.0,12.22989705,26.0,0.0,0.0,1.0,1.0,0.0,0,0.994334751,4.0
17,0,1.0,2.0,13.92062814,23.0,1.0,2.0,1.0,0.0,0.0,0,1.354327034,4.0
16,1,0.0,2.0,6.849504384,24.0,0.0,3.0,1.0,0.0,1.0,0,0.703573144,4.0
16,0,0.0,2.0,2.159248962,19.0,0.0,4.0,0.0,1.0,0.0,0,1.523945155,4.0
16,1,0.0,1.0,1.392917355,3.0,1.0,2.0,1.0,0.0,0.0,0,3.358694269,1.0
16,1,0.0,2.0,11.77872045,20.0,1.0,3.0,0.0,0.0,0.0,0,1.765695173,4.0
16,0,0.0,1.0,10.41310707,17.0,0.0,3.0,0.0,0.0,0.0,0,1.787402596,4.0
17,0,1.0,4.0,14.84402018,6.0,0.0,1.0,0.0,1.0,1.0,1,3.154023246,1.0
17,1,2.0,2.0,10.1947102,14.0,0.0,3.0,1.0,1.0,0.0,1,2.005144713,3.0
16,1,2.0,2.0,8.448915801,20.0,1.0,2.0,1.0,0.0,0.0,0,1.72075965,4.0
18,0,1.0,2.0,7.961743565,5.0,0.0,2.0,0.0,1.0,0.0,1,3.127056224,1.0
15,0,0.0,3.0,0.528938052,15.0,1.0,2.0,0.0,0.0,0.0,0,1.441918756,4.0
16,1,2.0,3.0,6.711144034,19.0,1.0,3.0,1.0,0.0,0.0,1,1.620921239,4.0
18,0,2.0,2.0,19.52040315,23.0,1.0,3.0,1.0,1.0,0.0,0,2.19621735,3.0
16,1,2.0,2.0,6.587561341,27.0,0.0,3.0,1.0,0.0,0.0,0,0.473623396,4.0
16,0,0.0,2.0,11.7559081,20.0,0.0,3.0,0.0,0.0,0.0,0,1.043865867,4.0
17,0,2.0,1.0,16.94593491,15.0,1.0,3.0,1.0,0.0,0.0,0,2.385530671,3.0
15,0,3.0,2.0,8.825486735,27.0,0.0,2.0,0.0,1.0,0.0,0,0.270110314,4.0
15,0,0.0,1.0,0.359157275,21.0,0.0,0.0,0.0,1.0,0.0,1,0.438981741,4.0
18,0,2.0,3.0,1.490209236,15.0,0.0,2.0,1.0,0.0,1.0,0,1.558059855,4.0
17,1,1.0,1.0,10.20785443,2.0,0.0,3.0,1.0,1.0,0.0,0,3.680961344,0.0
17,1,3.0,4.0,19.38878751,16.0,0.0,1.0,0.0,1.0,0.0,0,2.11058376,3.0
17,0,0.0,2.0,13.86419084,8.0,0.0,4.0,0.0,1.0,1.0,0,3.291540841,1.0
17,0,2.0,2.0,1.418323829,24.0,0.0,3.0,0.0,0.0,0.0,0,0.427763354,4.0
15,0,0.0,2.0,3.787217516,2.0,0.0,3.0,0.0,0.0,0.0,0,2.846487469,2.0
16,0,0.0,1.0,16.8287952,28.0,1.0,2.0,0.0,0.0,0.0,0,0.797517669,4.0
16,0,3.0,0.0,12.35389172,6.0,1.0,3.0,1.0,1.0,0.0,0,3.520931453,0.0
17,1,2.0,2.0,12.88846339,17.0,0.0,2.0,0.0,1.0,0.0,0,1.591365738,4.0
17,1,2.0,2.0,0.566749008,11.0,0.0,3.0,1.0,0.0,0.0,0,1.864073652,4.0
17,0,3.0,2.0,16.57060519,18.0,1.0,3.0,0.0,1.0,0.0,0,2.411840622,3.0
16,0,0.0,1.0,15.76550416,15.0,0.0,3.0,0.0,0.0,0.0,0,2.137692088,3.0
18,0,0.0,1.0,5.180702882,21.0,0.0,3.0,0.0,0.0,0.0,0,1.07333339,4.0
18,1,0.0,2.0,14.1735344,26.0,0.0,0.0,1.0,0.0,0.0,0,0.312479581,4.0
16,0,0.0,3.0,4.297092128,23.0,0.0,0.0,0.0,0.0,0.0,0,0.502226121,4.0
16,0,0.0,2.0,0.806603221,16.0,0.0,3.0,0.0,0.0,1.0,0,1.490308897,4.0
16,0,0.0,2.0,4.022730852,19.0,1.0,1.0,1.0,0.0,0.0,0,0.876544106,4.0
16,1,0.0,2.0,3.572577535,14.0,1.0,2.0,1.0,1.0,0.0,0,2.051919032,3.0
16,1,0.0,0.0,6.754959935,0.0,0.0,2.0,1.0,0.0,0.0,0,3.294332437,1.0
16,0,0.0,4.0,8.368989944,1.0,0.0,0.0,0.0,0.0,0.0,0,2.607839353,2.0
17,0,0.0,2.0,10.17077783,7.0,0.0,0.0,0.0,0.0,0.0,0,2.207001981,3.0
17,1,3.0,1.0,9.53507751,21.0,0.0,3.0,1.0,1.0,0.0,0,1.629355896,4.0
17,1,2.0,2.0,5.413492119,24.0,0.0,3.0,0.0,0.0,0.0,0,0.493741135,4.0
17,1,3.0,1.0,0.583413371,1.0,0.0,2.0,0.0,1.0,1.0,0,3.204313181,1.0
16,1,0.0,4.0,12.10203244,18.0,1.0,4.0,0.0,0.0,0.0,0,2.068111785,3.0
18,1,0.0,1.0,7.914896597,8.0,0.0,1.0,1.0,0.0,0.0,1,2.281345006,3.0
15,1,2.0,2.0,5.973443148,8.0,1.0,1.0,0.0,1.0,0.0,0,2.482172408,3.0
16,1,0.0,1.0,17.33882086,12.0,0.0,3.0,1.0,0.0,1.0,0,2.622179002,2.0
15,1,0.0,2.0,14.93486616,5.0,0.0,3.0,0.0,0.0,1.0,0,3.350591979,1.0
18,1,0.0,2.0,17.15531097,29.0,0.0,2.0,1.0,0.0,1.0,0,0.841175754,4.0
17,0,0.0,2.0,9.899655894,14.0,0.0,4.0,1.0,0.0,1.0,0,2.371982915,3.0
18,0,0.0,2.0,2.618625043,18.0,1.0,4.0,0.0,1.0,0.0,0,1.922591349,4.0
16,0,0.0,3.0,13.92442872,20.0,0.0,0.0,0.0,0.0,0.0,0,1.007517308,4.0
17,1,1.0,0.0,4.121475599,14.0,0.0,1.0,1.0,0.0,0.0,0,1.55387334,4.0
16,0,0.0,1.0,8.824593382,17.0,0.0,3.0,0.0,0.0,0.0,0,1.247692796,4.0
17,1,0.0,1.0,1.300015779,6.0,0.0,2.0,1.0,0.0,0.0,0,2.460743527,3.0
15,1,2.0,4.0,16.50616805,25.0,0.0,0.0,1.0,0.0,1.0,1,0.963340431,4.0
15,0,0.0,1.0,2.518812821,10.0,0.0,3.0,0.0,0.0,1.0,0,2.083697986,3.0
15,1,0.0,2.0,18.06195014,7.0,1.0,2.0,0.0,0.0,1.0,0,2.942198842,2.0
18,0,2.0,2.0,17.28461205,5.0,1.0,2.0,0.0,0.0,1.0,0,3.179450768,1.0
16,0,0.0,1.0,9.291655289,7.0,0.0,1.0,1.0,0.0,0.0,0,2.627337296,2.0
18,0,0.0,1.0,14.88736409,1.0,0.0,3.0,0.0,0.0,1.0,0,3.109493579,1.0
15,1,0.0,1.0,12.38890148,18.0,0.0,2.0,1.0,0.0,0.0,0,1.422917512,4.0
16,0,0.0,2.0,16.06151285,15.0,0.0,1.0,1.0,1.0,0.0,0,2.058204484,3.0
15,1,1.0,1.0,8.636102016,6.0,1.0,2.0,0.0,0.0,0.0,1,2.917010983,2.0
18,0,2.0,0.0,15.71616968,9.0,1.0,2.0,0.0,1.0,0.0,0,3.184442107,1.0
18,0,0.0,3.0,9.249136341,11.0,0.0,4.0,0.0,0.0,1.0,0,2.605375369,2.0
18,0,1.0,4.0,18.81931576,16.0,0.0,4.0,1.0,1.0,0.0,0,2.346025741,3.0
15,1,1.0,1.0,9.727442017,6.0,1.0,1.0,0.0,0.0,0.0,0,2.239463986,3.0
16,1,0.0,1.0,9.252385439,21.0,1.0,3.0,0.0,0.0,0.0,0,1.751163358,4.0
16,1,1.0,0.0,15.70143723,7.0,0.0,3.0,1.0,1.0,0.0,0,2.952721567,2.0
15,0,0.0,2.0,16.43155384,6.0,0.0,3.0,0.0,1.0,0.0,0,3.072136606,1.0
16,0,0.0,3.0,11.08978229,3.0,0.0,2.0,0.0,0.0,0.0,0,2.809311539,2.0
15,1,0.0,1.0,3.59595627,2.0,1.0,0.0,0.0,0.0,0.0,0,2.644059861,2.0
16,1,0.0,1.0,9.355164619,18.0,0.0,3.0,1.0,0.0,0.0,1,1.397429095,4.0
17,1,0.0,2.0,19.36145006,14.0,1.0,1.0,0.0,0.0,0.0,0,2.440060526,3.0
17,1,2.0,2.0,15.05972386,3.0,0.0,1.0,0.0,0.0,0.0,0,2.626819238,2.0
18,1,0.0,0.0,16.22325208,24.0,0.0,3.0,1.0,1.0,0.0,0,1.468428885,4.0
17,1,0.0,2.0,0.656509976,8.0,0.0,4.0,0.0,0.0,1.0,0,2.380666917,3.0
17,0,0.0,1.0,9.357189253,12.0,1.0,1.0,1.0,0.0,0.0,0,2.303453349,3.0
17,1,2.0,1.0,12.93242267,17.0,0.0,3.0,0.0,0.0,0.0,0,1.596128103,4.0
15,0,1.0,2.0,16.60065367,20.0,1.0,2.0,0.0,1.0,0.0,0,1.685389146,4.0
17,0,1.0,3.0,0.985473072,15.0,0.0,3.0,0.0,1.0,0.0,0,1.89700035,4.0
17,1,2.0,2.0,17.04877771,0.0,1.0,2.0,0.0,0.0,0.0,0,3.496776545,1.0
18,1,2.0,3.0,10.96801873,3.0,1.0,1.0,0.0,0.0,1.0,0,3.361230858,1.0
17,0,0.0,2.0,3.946279412,17.0,0.0,1.0,0.0,0.0,0.0,1,0.82170167,4.0
17,1,1.0,2.0,6.345104329,7.0,1.0,2.0,0.0,0.0,1.0,1,2.640476136,2.0
16,1,2.0,2.0,5.638591035,19.0,0.0,1.0,0.0,0.0,1.0,0,0.897216927,4.0
18,0,3.0,3.0,10.61718069,15.0,0.0,0.0,0.0,1.0,1.0,0,1.674676218,4.0
18,0,2.0,3.0,1.033713598,20.0,0.0,3.0,0.0,1.0,0.0,0,0.906353743,4.0
18,0,0.0,0.0,3.17072317,10.0,1.0,2.0,0.0,0.0,1.0,0,2.419028937,3.0
18,1,0.0,3.0,16.25386087,19.0,1.0,3.0,1.0,0.0,0.0,0,2.131447069,3.0
18,0,0.0,3.0,2.652079815,20.0,0.0,1.0,0.0,0.0,0.0,1,1.030802659,4.0
18,1,2.0,2.0,4.667925389,20.0,1.0,3.0,0.0,0.0,0.0,1,1.50951986,4.0
15,0,0.0,1.0,9.067412112,20.0,0.0,2.0,1.0,1.0,1.0,0,1.789239837,4.0
17,0,0.0,3.0,10.34241776,26.0,1.0,0.0,0.0,0.0,0.0,0,0.596417017,4.0
18,0,2.0,3.0,15.27220959,18.0,0.0,2.0,0.0,0.0,0.0,0,1.414555678,4.0
17,1,0.0,1.0,8.946648533,22.0,0.0,0.0,0.0,1.0,1.0,0,1.242176324,4.0
17,1,2.0,4.0,15.79729242,18.0,0.0,3.0,1.0,0.0,0.0,0,1.934783812,4.0
15,0,0.0,0.0,12.36692614,17.0,0.0,3.0,0.0,1.0,0.0,0,2.315769875,3.0
18,0,0.0,1.0,2.261994788,18.0,0.0,2.0,1.0,1.0,0.0,0,1.81861256,4.0
16,0,0.0,2.0,3.126628768,10.0,0.0,1.0,1.0,1.0,1.0,1,2.36312146,3.0
15,1,2.0,2.0,8.740674509,2.0,0.0,1.0,0.0,0.0,0.0,0,2.791339403,2.0
16,0,0.0,2.0,7.937787862,7.0,1.0,2.0,1.0,0.0,0.0,0,2.954534084,2.0
17,1,0.0,0.0,14.87088539,19.0,0.0,3.0,0.0,0.0,0.0,1,1.812887043,4.0
17,0,3.0,4.0,11.6147428,18.0,1.0,1.0,0.0,0.0,0.0,0,1.141456556,4.0
15,0,0.0,0.0,7.76266162,9.0,0.0,0.0,0.0,1.0,0.0,0,2.29536228,3.0
15,0,1.0,1.0,3.415205669,15.0,0.0,2.0,1.0,0.0,0.0,0,1.677100802,4.0
16,0,1.0,0.0,4.536742047,4.0,0.0,2.0,0.0,0.0,0.0,0,2.752163931,2.0
18,0,0.0,2.0,11.51002037,19.0,1.0,1.0,0.0,0.0,0.0,0,1.201444582,4.0
16,0,1.0,3.0,8.468776098,8.0,1.0,2.0,1.0,1.0,1.0,1,2.901185607,2.0
15,1,0.0,2.0,10.29855018,7.0,0.0,2.0,1.0,0.0,0.0,0,2.676827394,2.0
16,0,1.0,3.0,3.413548706,10.0,0.0,2.0,1.0,0.0,0.0,0,2.297639913,3.0
15,1,0.0,0.0,13.25812505,15.0,0.0,2.0,0.0,0.0,0.0,0,1.451441021,4.0
16,0,1.0,2.0,17.05077482,6.0,0.0,3.0,0.0,1.0,0.0,0,2.981786874,2.0
15,0,0.0,2.0,5.158790136,14.0,1.0,0.0,0.0,0.0,1.0,1,1.415221491,4.0
15,1,1.0,2.0,9.830284517,23.0,0.0,1.0,1.0,0.0,0.0,0,0.928539344,4.0
15,0,0.0,0.0,19.51054658,28.0,0.0,2.0,0.0,0.0,0.0,1,0.984031783,4.0
18,1,0.0,2.0,6.664834811,20.0,1.0,2.0,1.0,0.0,0.0,1,1.382935705,4.0
16,1,0.0,2.0,11.9009269,19.0,1.0,2.0,0.0,1.0,0.0,0,1.863899822,4.0
16,0,0.0,2.0,1.803914004,22.0,0.0,3.0,1.0,1.0,0.0,0,1.228428847,4.0
16,1,2.0,2.0,12.12030005,16.0,0.0,3.0,1.0,0.0,1.0,0,2.137393265,3.0
15,1,0.0,1.0,1.792635466,5.0,0.0,1.0,1.0,0.0,1.0,0,2.434532444,3.0
16,0,3.0,2.0,19.18470871,14.0,0.0,3.0,0.0,0.0,0.0,0,2.256488312,3.0
16,1,3.0,1.0,14.31325304,7.0,0.0,2.0,0.0,1.0,0.0,0,2.689155112,2.0
15,0,1.0,3.0,15.76319576,6.0,1.0,1.0,0.0,0.0,0.0,0,3.131235885,1.0
17,0,0.0,2.0,14.08208722,1.0,1.0,4.0,0.0,1.0,0.0,0,3.770283973,0.0
15,0,0.0,1.0,11.79458072,29.0,0.0,3.0,0.0,1.0,0.0,0,0.799591198,4.0
16,0,2.0,4.0,8.998255622,12.0,0.0,4.0,1.0,1.0,0.0,0,2.964668231,2.0
15,1,0.0,2.0,17.1674676,29.0,0.0,1.0,0.0,1.0,0.0,0,0.702760319,4.0
17,0,0.0,0.0,19.13671335,22.0,0.0,1.0,1.0,0.0,1.0,0,1.193617771,4.0
15,0,1.0,2.0,9.980723458,28.0,0.0,2.0,0.0,1.0,0.0,0,0.299951906,4.0
17,0,2.0,3.0,11.6666582,28.0,0.0,1.0,0.0,0.0,0.0,0,0.212367095,4.0
18,0,0.0,3.0,10.76768374,4.0,0.0,3.0,1.0,1.0,1.0,0,3.526125038,0.0
16,1,1.0,4.0,9.089654659,19.0,0.0,2.0,0.0,1.0,0.0,0,1.611737954,4.0
17,1,0.0,2.0,4.185755231,0.0,0.0,2.0,1.0,1.0,0.0,0,3.343050864,1.0
17,1,0.0,2.0,0.074393216,28.0,0.0,3.0,0.0,0.0,0.0,0,0.026468661,4.0
18,1,2.0,2.0,4.830124537,17.0,0.0,3.0,1.0,0.0,0.0,0,1.63640311,4.0
15,1,0.0,1.0,10.19446343,14.0,0.0,0.0,0.0,0.0,0.0,0,1.709701378,4.0
15,1,0.0,2.0,7.599199045,22.0,0.0,4.0,0.0,1.0,1.0,0,1.485111828,4.0
16,1,0.0,2.0,8.96970456,9.0,0.0,2.0,1.0,1.0,0.0,0,2.999409147,2.0
18,0,2.0,0.0,19.61296439,2.0,1.0,0.0,1.0,0.0,0.0,0,3.51541583,0.0
15,1,2.0,2.0,7.005447413,4.0,0.0,3.0,0.0,0.0,0.0,0,2.918139128,2.0
18,1,1.0,3.0,9.043658787,23.0,0.0,4.0,1.0,1.0,0.0,0,1.362233599,4.0
15,1,2.0,3.0,2.670311027,28.0,0.0,3.0,0.0,0.0,0.0,0,0.20506796,4.0
17,0,0.0,0.0,0.959154649,12.0,0.0,3.0,1.0,0.0,1.0,0,2.233239466,3.0
15,0,0.0,0.0,15.50819029,7.0,1.0,3.0,0.0,1.0,0.0,0,3.159302938,1.0
18,1,0.0,1.0,11.4136635,21.0,1.0,4.0,0.0,0.0,1.0,0,1.994611703,4.0
17,1,0.0,3.0,15.21409612,20.0,0.0,0.0,0.0,0.0,0.0,1,0.999088544,4.0
17,1,0.0,1.0,2.997255978,28.0,0.0,3.0,1.0,1.0,0.0,0,0.521955726,4.0
17,0,3.0,2.0,11.43657542,1.0,0.0,3.0,1.0,0.0,0.0,0,3.463687549,1.0
18,0,0.0,1.0,5.072849487,8.0,0.0,0.0,0.0,1.0,0.0,0,1.987964727,4.0
16,1,0.0,2.0,4.561236338,16.0,0.0,2.0,1.0,0.0,0.0,1,1.681904804,4.0
16,0,0.0,1.0,0.230520281,26.0,0.0,2.0,0.0,0.0,0.0,0,0.112635059,4.0
16,1,0.0,2.0,2.606814471,17.0,0.0,3.0,1.0,0.0,0.0,1,1.907983914,4.0
18,0,3.0,1.0,6.18536223,12.0,0.0,0.0,0.0,0.0,0.0,0,1.197933331,4.0
17,0,0.0,2.0,2.337575212,0.0,1.0,3.0,0.0,0.0,0.0,0,3.215272685,1.0
16,1,0.0,1.0,19.71716881,11.0,0.0,1.0,0.0,0.0,0.0,0,2.190269259,3.0
18,1,2.0,2.0,6.17265297,19.0,0.0,2.0,0.0,0.0,1.0,0,1.150966131,4.0
16,1,0.0,3.0,2.606478934,19.0,0.0,1.0,0.0,0.0,0.0,1,0.690151345,4.0
15,1,0.0,1.0,3.981646257,20.0,0.0,2.0,1.0,0.0,0.0,0,1.519955292,4.0
16,0,0.0,3.0,11.75406457,4.0,1.0,2.0,0.0,0.0,0.0,0,3.16898861,1.0
16,0,1.0,2.0,1.280870477,7.0,0.0,0.0,1.0,0.0,0.0,0,1.808164559,4.0
17,0,3.0,1.0,17.2486826,26.0,1.0,3.0,1.0,0.0,0.0,0,1.11587873,4.0
18,1,2.0,2.0,19.22999358,14.0,0.0,4.0,0.0,0.0,0.0,0,2.00330798,3.0
17,0,0.0,1.0,4.934948413,26.0,1.0,4.0,0.0,0.0,0.0,0,0.889714915,4.0
17,1,2.0,2.0,9.001905372,2.0,1.0,3.0,1.0,1.0,0.0,0,3.984673603,0.0
17,0,0.0,2.0,0.442689021,5.0,0.0,1.0,1.0,0.0,0.0,0,2.325434065,3.0
17,1,0.0,1.0,12.81420449,27.0,0.0,1.0,1.0,0.0,1.0,0,0.613316332,4.0
17,1,0.0,2.0,8.278521161,12.0,1.0,1.0,1.0,1.0,1.0,0,2.712229743,2.0
16,0,0.0,3.0,5.401169322,11.0,0.0,2.0,0.0,0.0,1.0,0,2.096616211,3.0
17,1,1.0,3.0,4.136742212,18.0,0.0,1.0,1.0,0.0,0.0,0,1.18306385,4.0
17,1,1.0,2.0,13.08046155,28.0,0.0,1.0,0.0,0.0,1.0,0,0.560174606,4.0
18,0,3.0,4.0,8.324340621,17.0,0.0,3.0,0.0,0.0,0.0,0,1.167425413,4.0
15,1,1.0,2.0,3.593185781,23.0,0.0,2.0,1.0,0.0,0.0,1,0.923181562,4.0
16,1,1.0,1.0,13.78218163,0.0,0.0,3.0,1.0,0.0,0.0,0,3.841286249,0.0
16,1,0.0,3.0,11.30144566,24.0,0.0,4.0,1.0,1.0,0.0,0,1.212880751,4.0
16,0,0.0,2.0,17.1734411,26.0,0.0,3.0,0.0,0.0,1.0,0,0.96214922,4.0
17,0,1.0,2.0,2.349517978,6.0,1.0,3.0,1.0,0.0,0.0,0,2.502009134,2.0
17,1,0.0,2.0,15.71333204,11.0,0.0,3.0,1.0,0.0,0.0,0,2.456223794,3.0
17,0,2.0,3.0,13.47033574,9.0,1.0,2.0,1.0,0.0,0.0,0,2.646556961,2.0
18,1,0.0,3.0,2.300218737,28.0,1.0,0.0,0.0,0.0,0.0,0,0.381768495,4.0
15,1,0.0,2.0,13.8964146,11.0,1.0,0.0,1.0,1.0,0.0,0,2.396139095,3.0
17,1,0.0,1.0,8.830945778,10.0,1.0,1.0,0.0,1.0,1.0,0,2.595648863,2.0
15,1,0.0,2.0,18.89969571,3.0,1.0,3.0,1.0,1.0,0.0,0,4.0,0.0
18,1,0.0,2.0,2.832227012,18.0,1.0,4.0,1.0,0.0,0.0,0,1.419522635,4.0
16,0,2.0,1.0,12.85666782,5.0,0.0,4.0,1.0,1.0,0.0,0,3.432684708,1.0
17,1,0.0,2.0,7.639600909,24.0,0.0,0.0,0.0,0.0,0.0,1,0.129306752,4.0
15,0,1.0,2.0,19.13629341,8.0,1.0,4.0,0.0,0.0,0.0,0,2.928948238,2.0
15,0,0.0,1.0,6.599497906,19.0,0.0,2.0,0.0,0.0,0.0,0,0.947133463,4.0
17,1,0.0,1.0,19.24371819,9.0,1.0,3.0,0.0,1.0,0.0,0,2.999544104,2.0
16,1,0.0,1.0,18.02971702,4.0,1.0,1.0,1.0,0.0,0.0,0,3.055386295,1.0
16,0,2.0,3.0,5.407664706,26.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4.0
16,0,0.0,1.0,16.07083554,12.0,1.0,2.0,0.0,1.0,0.0,1,2.745858798,2.0
18,0,2.0,1.0,19.91208404,8.0,0.0,3.0,1.0,0.0,1.0,1,3.214628426,1.0
15,1,0.0,2.0,5.053260043,1.0,0.0,1.0,0.0,0.0,1.0,0,3.415413324,1.0
15,0,2.0,1.0,8.735543386,17.0,0.0,1.0,1.0,0.0,0.0,1,1.469389272,4.0
15,1,0.0,0.0,10.40361473,20.0,0.0,4.0,0.0,0.0,0.0,0,1.552112938,4.0
18,1,1.0,1.0,5.898622716,0.0,0.0,4.0,0.0,0.0,0.0,0,3.548459826,0.0
15,1,1.0,2.0,0.305296793,23.0,0.0,0.0,1.0,0.0,0.0,0,0.192625112,4.0
18,0,3.0,2.0,4.402584884,20.0,0.0,3.0,0.0,0.0,0.0,0,1.34899742,4.0
16,1,0.0,1.0,5.638737687,11.0,1.0,2.0,0.0,1.0,0.0,0,2.143105069,3.0
17,1,0.0,2.0,8.871994026,9.0,0.0,2.0,0.0,1.0,0.0,1,2.471386533,3.0
15,1,0.0,4.0,3.422049568,1.0,0.0,2.0,0.0,1.0,0.0,0,3.205425334,1.0
15,1,2.0,1.0,17.46508713,27.0,0.0,2.0,1.0,0.0,0.0,0,0.454114438,4.0
16,1,1.0,1.0,14.09822265,8.0,1.0,2.0,1.0,0.0,0.0,0,2.809833207,2.0
17,0,2.0,1.0,1.704009551,1.0,1.0,2.0,0.0,0.0,0.0,0,2.997505608,2.0
18,1,0.0,2.0,13.00184902,22.0,0.0,2.0,1.0,1.0,0.0,1,1.176189034,4.0
17,1,0.0,2.0,13.07312953,23.0,0.0,3.0,1.0,1.0,1.0,0,1.668924546,4.0
16,0,0.0,1.0,19.12442347,29.0,1.0,3.0,1.0,1.0,0.0,0,1.623004075,4.0
16,1,3.0,2.0,0.060417427,21.0,0.0,2.0,0.0,0.0,0.0,1,0.517793128,4.0
17,0,1.0,0.0,4.958648996,13.0,0.0,1.0,1.0,0.0,0.0,0,1.946100698,4.0
18,1,3.0,2.0,18.55582959,10.0,0.0,3.0,0.0,1.0,0.0,0,2.815003048,2.0
18,0,0.0,2.0,18.64267831,22.0,0.0,3.0,1.0,0.0,0.0,0,1.248182567,4.0
15,0,1.0,1.0,14.41172839,10.0,1.0,3.0,1.0,0.0,0.0,0,2.759014343,2.0
